beta,alpha,rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
0.11,0.4000000000000002,0.1020620726159657,0.0,9.999999999999994e-08,0.9827089337175792,1.0,0.996824489536693,1.0,0.0445168018341064,4,10,5.0,0.0,0.0,1,4,1,4
0.11,0.4100000000000002,0.3818813079129867,0.2041241452319315,8.280676974613459e-07,0.8932570883964737,-0.0105263157894739,0.9631734006734006,0.1853360488798362,0.0300016403198242,4,10,6.0,2.0,0.0,1,4,10,4
0.11,0.4200000000000002,1.0752906583803283,0.3227486121839514,4.704111928862127e-06,0.1256974072858551,-0.0714285714285714,0.6198109330045211,-0.0683760683760685,0.0322649478912353,4,10,5.0,2.0,0.0,1,4,16,4
0.11,0.46000000000000024,0.3061862178478972,0.1020620726159657,1.825554064697783e-07,0.8822085889570552,-0.0105263157894739,0.9726310667801972,-0.0101010101010103,0.0409376621246337,4,10,5.0,1.0,0.0,1,4,6,4
0.11,0.47000000000000025,0.7569125885243729,0.2700308624336608,4.375720031383375e-06,0.1115598182735991,-0.0786516853932584,0.8101549825687756,-0.0752688172043007,0.0347802639007568,4,10,5.0,1.0,0.0,1,4,13,4
0.11,0.48000000000000026,0.2041241452319315,0.0,9.999999999999994e-08,0.8194640338504937,1.0,0.9817609776116,1.0,0.0320150852203369,4,10,3.0,0.0,0.0,1,4,1,4
0.11,0.49000000000000027,0.1443375672974064,0.0,1.044314242589508e-07,0.9433962264150944,1.0,0.9899086734951308,1.0,0.0320100784301757,4,10,4.0,1.0,1.0,1,4,5,4
0.11,0.5000000000000002,0.2041241452319315,0.2041241452319315,2.029090285141948e-06,0.9431868619618288,-0.0105263157894739,0.988720956462892,0.3150684931506846,0.0360863208770751,4,10,5.0,2.0,0.0,1,4,11,4
0.11,0.6100000000000003,0.3535533905932738,0.1020620726159657,1.0898131225831055e-07,0.7548936170212766,-0.0105263157894739,0.9466453247965854,0.4897959183673466,0.0412812232971191,4,10,4.0,1.0,0.0,1,4,3,4
0.11,0.6200000000000003,0.4894725051862804,0.1767766952966369,5.698553472874865e-07,0.7616580310880829,-0.032258064516129,0.9330207635632952,-0.030927835051546,0.0349941253662109,4,10,5.0,1.0,0.0,1,4,8,4
0.11,0.6400000000000003,2.447362525931402,0.5951190357119042,3.7494243261586658e-06,-0.4749893116716543,-0.1741007194244608,0.0064966480060817,-0.1443958263211038,0.0310018062591552,4,10,6.0,3.0,0.0,1,4,24,4
0.11,0.7100000000000004,0.3952847075210474,0.1020620726159657,4.794526494919344e-07,0.767404296559522,-0.0105263157894739,0.9454227914422938,-0.0101010101010103,0.0314366817474365,4,10,4.0,1.0,0.0,1,4,8,4
0.11,0.7200000000000004,1.25,0.4677071733467426,3.3680474343752886e-06,0.0844354018311287,-0.1673422119281991,0.4987301162946131,-0.1194029850746269,0.0335874557495117,4,10,4.0,2.0,0.0,1,4,11,4
0.11,0.7500000000000004,1.20761472884912,0.338501600193165,2.3320693138085404e-06,-0.1682892906815025,-0.083076923076923,0.5316315947944197,-2.220446049250313e-16,0.0369660854339599,4,10,4.0,2.0,0.0,1,4,29,4
0.11,0.8200000000000005,0.6291528696058958,0.1767766952966369,7.401177848686342e-07,0.5430289364900414,-0.032258064516129,0.8686893120011058,-0.0309278350515465,0.0321872234344482,4,10,5.0,1.0,0.0,1,4,10,4
0.11,0.8400000000000005,2.508319490548735,0.6208193510729725,3.87945717904476e-06,-0.7208487906217538,-0.2476290832455217,-0.2826230065192923,-0.2288276320159414,0.0336644649505615,4,10,7.0,2.0,2.0,1,4,5,4
