beta,alpha,rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
0.11,0.6400000000000003,871.8853135590713,179.66224097826824,1.4528886920853377e-06,-56.11941560302528,-47.35099172090896,-53.71200770436902,-39.266679176078505,0.0,4,403,1285.0,124.0,258.0,14,75,4,69
0.11,0.7100000000000004,4444.117394564039,929.1206303991604,4.313075914423515e-06,-498.4907280447279,-482.0469039643432,-355.6118125942803,-405.5034605555528,0.0,4,998,11151.0,218.0,2413.0,40,38,23,35
0.11,0.7200000000000004,4197.426689353847,871.3078053516258,3.603560393972036e-06,-874.5189868743669,-1092.4109180470568,-502.6920054462026,-713.9344659117975,0.0,4,883,10004.0,194.0,2140.0,52,42,44,39
0.11,0.7500000000000004,5484.50829040307,1168.5538516331487,5.163975258380585e-06,-590.290719082119,-834.0973004728248,-343.2469653186152,-524.4255448390014,0.0,4,1370,14968.0,288.0,3341.0,47,34,51,31
0.11,0.8200000000000005,5136.536288362681,1118.3360267602936,4.814918934923124e-06,-11.815045602372528,-12.482575786787995,-10.679442424429729,-11.66339963507276,0.0156350135803222,4,4549,17578.0,972.0,3972.0,44,31,38,28
0.11,0.8400000000000005,6024.715992614645,1330.518073439816,5.510272916727684e-06,-13.93997044028722,-14.889093359753232,-12.577778379783943,-13.837451016423202,0.0,4,4971,20321.0,1106.0,4705.0,45,29,38,26
0.11,0.8900000000000006,680.6412417713167,159.53421785518825,1.5231523126463146e-06,0.955444704654616,0.946679506659924,0.9602502512120196,0.9509496406471042,0.0,22,8900,9579.0,1872.0,2005.0,37,38,34,35
0.11,0.9100000000000006,942.5141444561986,212.67995321609416,2.218173197683573e-06,0.9386208341686813,0.9337156688030868,0.9438703275479132,0.9375481075340086,0.0,20,10364,12135.0,2296.0,2582.0,35,36,32,33
0.11,0.9600000000000006,1571.606115287541,360.8667248492832,4.719752947391544e-06,0.92120887928809,0.9147747453786428,0.9244465035969558,0.916908198090366,0.0,13,16200,20632.0,3718.0,4661.0,28,27,23,24
0.11,0.9700000000000006,1748.6630802363898,407.4346155017893,5.442446740484774e-06,0.9158754954001465,0.9080565340868834,0.918812970969036,0.9100339238047308,0.0156245231628417,12,17637,22937.0,4181.0,5277.0,25,25,22,23
0.12,0.2700000000000001,1651.1714118316124,338.9107398465462,1.5952674670800474e-05,-1189.2232577052212,-913.615710019907,-1179.0858244285132,-832.1455975144523,0.0,4,160,3364.0,50.0,712.0,12,45,6,42
0.12,0.2800000000000001,235.0126104772536,47.99544249197,7.687297806911828e-06,-34.660658655034794,-29.49082315159645,-33.472623062594025,-22.7040038330809,0.0,4,135,285.0,41.0,57.0,10,75,6,68
0.12,0.2900000000000001,760.3529608017582,154.98881007995385,9.612395416500906e-06,-347.3202473547022,-275.540338245416,-337.53928785331425,-202.93036502121043,0.0065076351165771,4,139,1094.0,46.0,221.0,8,70,4,65
0.12,0.3200000000000001,2164.3289856981846,447.9635634364325,1.469671394212066e-05,-638.5449075613188,-572.7572643123863,-633.2306497896993,-511.9220645056848,0.0,4,279,4733.0,68.0,1016.0,13,39,6,36
0.12,0.36000000000000015,33.359468920632814,6.623034299573975,3.5207983439229494e-06,0.4168176215962641,0.5266323185011711,0.4356344986149183,0.695122613416777,0.0156257152557373,4,160,164.0,63.0,49.0,6,7,4,5
0.12,0.37000000000000016,53.55789313132721,10.578082687015325,5.054321615720299e-06,-0.0904752884711213,0.1681224609645997,-0.0505941040966075,0.4268717237331768,0.0,4,174,191.0,65.0,58.0,8,7,4,5
0.12,0.38000000000000017,430.3970429537514,88.75105633174176,5.398540571881515e-06,-48.85651451014876,-37.07396591223786,-48.08508643440325,-30.253637181250657,0.015625,4,218,555.0,72.0,111.0,9,78,5,70
0.12,0.3900000000000002,100.51088249537958,20.60339777803652,4.471610211504924e-06,-5.864567262486571,-3.927845621902139,-5.665663209550711,-2.654694504954447,0.0156340599060058,4,140,145.0,54.0,54.0,9,9,5,4
0.12,0.4100000000000002,2127.221914356061,433.1499211204669,8.941667748577797e-06,-1188.932923259976,-828.4471360947427,-1168.1861000120816,-692.680606077645,0.0,4,218,3949.0,73.0,823.0,8,51,6,47
